open_time,open,high,low,close,close_time,is_closed
1781269200000,1665.84,1668.15,1652.5,1656.77,1781272799999,True
1781272800000,1656.78,1685.71,1655.34,1684.89,1781276399999,True
1781276400000,1684.89,1690.51,1657.22,1658.98,1781279999999,True
1781280000000,1658.98,1674.99,1656.26,1671.99,1781283599999,True
1781283600000,1672.0,1677.5,1666.35,1668.02,1781287199999,True
1781287200000,1668.02,1672.8,1662.55,1666.19,1781290799999,True
1781290800000,1666.18,1671.9,1664.0,1665.08,1781294399999,True
1781294400000,1665.08,1667.14,1660.85,1664.05,1781297999999,True
1781298000000,1664.05,1667.32,1662.1,1663.42,1781301599999,True
1781301600000,1663.43,1666.6,1660.5,1661.73,1781305199999,True
1781305200000,1661.73,1665.57,1657.8,1665.48,1781308799999,True
1781308800000,1665.49,1668.45,1664.49,1666.62,1781312399999,True
1781312400000,1666.63,1675.98,1665.77,1673.33,1781315999999,True
1781316000000,1673.34,1673.86,1664.72,1667.23,1781319599999,True
1781319600000,1667.24,1668.84,1662.62,1664.4,1781323199999,True
1781323200000,1664.39,1667.39,1662.78,1663.7,1781326799999,True
1781326800000,1663.69,1664.85,1661.2,1664.47,1781330399999,True
1781330400000,1664.47,1669.6,1663.09,1669.1,1781333999999,True
1781334000000,1669.11,1677.29,1667.63,1675.51,1781337599999,True
1781337600000,1675.51,1679.33,1672.72,1673.72,1781341199999,True
1781341200000,1673.72,1675.69,1672.1,1672.97,1781344799999,True
1781344800000,1672.97,1675.75,1671.99,1673.35,1781348399999,True
1781348400000,1673.35,1678.25,1672.5,1677.53,1781351999999,True
1781352000000,1677.54,1683.49,1676.01,1679.81,1781355599999,True
1781355600000,1679.81,1680.76,1675.66,1677.09,1781359199999,True
1781359200000,1677.1,1680.81,1676.78,1679.23,1781362799999,True
1781362800000,1679.24,1685.98,1677.69,1681.44,1781366399999,True
1781366400000,1681.44,1681.94,1670.5,1676.0,1781369999999,True
1781370000000,1675.99,1677.88,1672.24,1673.45,1781373599999,True
1781373600000,1673.46,1681.85,1673.3,1677.43,1781377199999,True
1781377200000,1677.42,1679.34,1674.88,1677.51,1781380799999,True
1781380800000,1677.5,1677.59,1674.14,1675.65,1781384399999,True
1781384400000,1675.66,1698.1,1674.0,1685.68,1781387999999,True
1781388000000,1685.67,1685.79,1680.72,1680.72,1781391599999,True
1781391600000,1680.73,1683.48,1677.3,1680.41,1781395199999,True
1781395200000,1680.42,1682.8,1678.0,1681.2,1781398799999,True
1781398800000,1681.21,1689.9,1679.32,1682.97,1781402399999,True
1781402400000,1682.97,1685.0,1680.72,1681.57,1781405999999,True
1781406000000,1681.57,1682.6,1678.85,1680.98,1781409599999,True
1781409600000,1680.99,1682.01,1675.34,1677.05,1781413199999,True
1781413200000,1677.06,1678.35,1673.11,1677.38,1781416799999,True
1781416800000,1677.37,1681.75,1674.35,1675.56,1781420399999,True
1781420400000,1675.57,1676.7,1672.67,1674.92,1781423999999,True
1781424000000,1674.92,1677.98,1673.71,1674.8,1781427599999,True
1781427600000,1674.8,1678.4,1667.57,1677.61,1781431199999,True
1781431200000,1677.61,1677.82,1672.17,1672.2,1781434799999,True
1781434800000,1672.19,1676.26,1671.35,1672.74,1781438399999,True
1781438400000,1672.74,1673.88,1664.15,1666.07,1781441999999,True
1781442000000,1666.07,1668.21,1663.28,1665.58,1781445599999,True
1781445600000,1665.58,1669.49,1653.36,1658.74,1781449199999,True
1781449200000,1658.73,1664.0,1658.64,1662.04,1781452799999,True
1781452800000,1662.05,1667.95,1659.0,1660.71,1781456399999,True
1781456400000,1660.7,1666.0,1660.01,1661.42,1781459999999,True
1781460000000,1661.42,1662.7,1658.08,1661.3,1781463599999,True
1781463600000,1661.3,1667.32,1660.26,1664.64,1781467199999,True
1781467200000,1664.64,1673.54,1661.63,1669.51,1781470799999,True
1781470800000,1669.52,1732.0,1669.08,1717.9,1781474399999,True
1781474400000,1717.9,1728.36,1711.34,1721.66,1781477999999,True
1781478000000,1721.67,1725.69,1715.71,1724.74,1781481599999,True
1781481600000,1724.74,1731.76,1718.85,1720.05,1781485199999,True
