open_time,open,high,low,close,close_time,is_closed
1781269200000,4194.45,4211.97,4185.39,4188.65,1781272799999,True
1781272800000,4188.65,4210.45,4180.27,4206.38,1781276399999,True
1781276400000,4206.38,4238.46,4203.11,4214.15,1781279999999,True
1781280000000,4214.25,4235.7,4210.16,4218.53,1781283599999,True
1781283600000,4218.54,4228.21,4216.84,4223.96,1781287199999,True
1781287200000,4223.97,4237.28,4217.2,4218.41,1781290799999,True
1781290800000,4218.52,4222.49,4205.42,4214.34,1781294399999,True
1781294400000,4214.35,4222.14,4212.94,4221.8,1781297999999,True
1781298000000,4221.82,4221.85,4215.31,4217.92,1781301599999,True
1781301600000,4217.92,4219.2,4215.5,4217.26,1781305199999,True
1781305200000,4217.25,4220.94,4216.71,4220.76,1781308799999,True
1781308800000,4220.76,4221.68,4219.0,4219.57,1781312399999,True
1781312400000,4219.58,4222.38,4218.63,4222.37,1781315999999,True
1781316000000,4222.37,4222.38,4219.1,4220.28,1781319599999,True
1781319600000,4220.29,4221.25,4218.12,4220.54,1781323199999,True
1781323200000,4220.54,4225.0,4220.0,4222.7,1781326799999,True
1781326800000,4222.7,4223.92,4222.0,4223.07,1781330399999,True
1781330400000,4223.08,4223.75,4221.03,4223.34,1781333999999,True
1781334000000,4223.34,4225.94,4222.73,4224.94,1781337599999,True
1781337600000,4224.94,4225.5,4222.71,4222.74,1781341199999,True
1781341200000,4222.74,4225.04,4221.89,4224.33,1781344799999,True
1781344800000,4224.33,4224.34,4221.98,4222.01,1781348399999,True
1781348400000,4222.0,4225.4,4222.0,4223.96,1781351999999,True
1781352000000,4223.97,4226.95,4223.96,4226.03,1781355599999,True
1781355600000,4226.03,4228.0,4224.65,4226.39,1781359199999,True
1781359200000,4226.38,4226.96,4223.0,4225.6,1781362799999,True
1781362800000,4225.6,4228.5,4225.04,4227.1,1781366399999,True
1781366400000,4227.11,4230.0,4211.0,4226.71,1781369999999,True
1781370000000,4226.71,4227.62,4225.54,4225.6,1781373599999,True
1781373600000,4225.59,4227.57,4225.01,4225.74,1781377199999,True
1781377200000,4225.74,4228.0,4225.66,4227.83,1781380799999,True
1781380800000,4227.83,4228.0,4227.66,4227.99,1781384399999,True
1781384400000,4228.0,4232.11,4227.81,4232.11,1781387999999,True
1781388000000,4232.11,4232.5,4230.41,4231.92,1781391599999,True
1781391600000,4231.92,4231.92,4228.34,4230.84,1781395199999,True
1781395200000,4230.85,4233.5,4228.66,4233.5,1781398799999,True
1781398800000,4233.5,4233.52,4230.36,4230.55,1781402399999,True
1781402400000,4230.55,4232.29,4229.3,4231.36,1781405999999,True
1781406000000,4231.35,4231.85,4229.81,4231.3,1781409599999,True
1781409600000,4231.31,4233.5,4231.07,4233.46,1781413199999,True
1781413200000,4233.45,4234.91,4232.49,4232.84,1781416799999,True
1781416800000,4232.83,4234.45,4232.83,4234.0,1781420399999,True
1781420400000,4234.0,4234.66,4232.79,4234.24,1781423999999,True
1781424000000,4234.25,4240.0,4234.24,4238.34,1781427599999,True
1781427600000,4238.34,4238.83,4235.2,4235.66,1781431199999,True
1781431200000,4235.66,4237.37,4230.15,4230.26,1781434799999,True
1781434800000,4230.26,4234.94,4230.25,4233.7,1781438399999,True
1781438400000,4233.7,4235.2,4224.7,4226.61,1781441999999,True
1781442000000,4226.6,4229.26,4223.0,4223.71,1781445599999,True
1781445600000,4223.71,4231.31,4220.5,4231.3,1781449199999,True
1781449200000,4231.3,4233.16,4226.0,4226.65,1781452799999,True
1781452800000,4226.65,4231.9,4225.16,4229.44,1781456399999,True
1781456400000,4229.44,4231.68,4228.71,4229.24,1781459999999,True
1781460000000,4229.25,4229.54,4224.55,4228.74,1781463599999,True
1781463600000,4228.75,4230.0,4227.52,4229.62,1781467199999,True
1781467200000,4229.62,4233.15,4226.88,4231.0,1781470799999,True
1781470800000,4231.01,4293.17,4231.0,4292.72,1781474399999,True
1781474400000,4292.72,4311.0,4268.05,4286.7,1781477999999,True
1781478000000,4286.66,4295.8,4282.11,4295.03,1781481599999,True
1781481600000,4295.02,4309.42,4293.05,4293.83,1781485199999,True
1781485200000,4293.83,4320.94,4287.64,4318.56,1781488799999,True
1781488800000,4318.57,4336.15,4318.18,4330.69,1781492399999,True
1781492400000,4330.68,4332.42,4322.91,4326.0,1781495999999,True
1781496000000,4326.0,4331.2,4322.24,4329.59,1781499599999,True
1781499600000,4329.58,4334.47,4309.63,4311.53,1781503199999,True
1781503200000,4311.53,4314.49,4303.23,4310.04,1781506799999,True
1781506800000,4310.04,4326.2,4307.51,4324.83,1781510399999,True
1781510400000,4324.82,4346.78,4323.2,4336.21,1781513999999,True
1781514000000,4336.21,4344.59,4336.15,4338.55,1781517599999,True
1781517600000,4338.55,4343.11,4337.34,4340.16,1781521199999,True
1781521200000,4340.15,4349.0,4333.98,4336.88,1781524799999,True
1781524800000,4336.95,4350.99,4327.0,4350.39,1781528399999,True
1781528400000,4350.38,4369.99,4342.86,4356.88,1781531999999,True
1781532000000,4356.86,4371.13,4354.73,4358.34,1781535599999,True
1781535600000,4358.34,4362.54,4351.08,4358.15,1781539199999,True
1781539200000,4358.14,4359.97,4336.15,4340.69,1781542799999,True
1781542800000,4340.68,4340.68,4322.24,4326.76,1781546399999,True
1781546400000,4326.58,4330.11,4319.8,4327.58,1781549999999,True
1781550000000,4327.59,4328.75,4318.45,4323.06,1781553599999,True
1781553600000,4322.92,4324.16,4309.41,4312.0,1781557199999,True
1781557200000,4311.99,4313.99,4310.8,4311.74,1781560799999,True
1781560800000,4311.73,4317.93,4307.46,4313.85,1781564399999,True
1781564400000,4313.85,4321.2,4313.61,4317.83,1781567999999,True
1781568000000,4317.83,4322.77,4309.11,4321.67,1781571599999,True
1781571600000,4321.67,4327.99,4313.76,4315.39,1781575199999,True
1781575200000,4315.4,4322.11,4309.52,4320.38,1781578799999,True
1781578800000,4320.39,4335.39,4317.52,4333.16,1781582399999,True
1781582400000,4333.16,4334.4,4322.77,4324.22,1781585999999,True
1781586000000,4324.23,4332.48,4316.32,4317.69,1781589599999,True
1781589600000,4317.69,4326.0,4315.32,4325.69,1781593199999,True
1781593200000,4325.69,4337.06,4324.36,4336.6,1781596799999,True
1781596800000,4336.6,4349.9,4334.31,4348.97,1781600399999,True
1781600400000,4348.97,4349.93,4340.02,4346.6,1781603999999,True
1781604000000,4346.61,4350.58,4343.86,4350.28,1781607599999,True
1781607600000,4350.29,4350.95,4336.64,4342.91,1781611199999,True
1781611200000,4342.85,4357.75,4339.63,4356.77,1781614799999,True
1781614800000,4356.77,4357.15,4333.08,4333.37,1781618399999,True
1781618400000,4333.38,4340.05,4314.42,4326.0,1781621999999,True
1781622000000,4326.0,4345.55,4323.2,4337.6,1781625599999,True
1781625600000,4337.6,4348.58,4337.33,4341.91,1781629199999,True
1781629200000,4341.92,4342.49,4327.16,4342.17,1781632799999,True
1781632800000,4342.17,4344.88,4338.2,4340.26,1781636399999,True
1781636400000,4340.26,4344.56,4332.46,4335.77,1781639999999,True
1781640000000,4335.76,4337.03,4332.36,4333.73,1781643599999,True
1781643600000,4333.74,4335.29,4333.0,4333.73,1781647199999,True
1781647200000,4333.73,4337.78,4330.24,4337.6,1781650799999,True
1781650800000,4337.59,4340.48,4330.87,4332.59,1781654399999,True
1781654400000,4332.59,4343.35,4329.91,4338.25,1781657999999,True
1781658000000,4338.25,4351.17,4335.84,4342.83,1781661599999,True
1781661600000,4342.83,4345.99,4332.06,4333.29,1781665199999,True
1781665200000,4333.41,4335.94,4331.06,4334.21,1781668799999,True
1781668800000,4334.21,4335.9,4320.21,4328.62,1781672399999,True
1781672400000,4328.62,4335.53,4322.22,4327.75,1781675999999,True
1781676000000,4327.76,4333.0,4322.17,4333.0,1781679599999,True
1781679600000,4333.0,4334.32,4326.3,4326.83,1781683199999,True
1781683200000,4326.82,4329.42,4318.26,4325.69,1781686799999,True
1781686800000,4325.69,4336.59,4323.15,4330.98,1781690399999,True
1781690400000,4330.98,4337.32,4328.2,4333.29,1781693999999,True
1781694000000,4333.3,4333.89,4322.62,4324.71,1781697599999,True
1781697600000,4324.72,4337.26,4322.0,4335.0,1781701199999,True
1781701200000,4335.01,4347.11,4326.12,4341.26,1781704799999,True
1781704800000,4341.25,4365.84,4333.27,4345.65,1781708399999,True
1781708400000,4345.65,4366.59,4345.32,4365.47,1781711999999,True
1781712000000,4365.47,4367.98,4357.0,4361.45,1781715599999,True
1781715600000,4361.47,4384.94,4357.04,4381.57,1781719199999,True
1781719200000,4381.57,4381.83,4272.0,4288.55,1781722799999,True
1781722800000,4288.6,4298.28,4222.16,4238.74,1781726399999,True
1781726400000,4238.73,4271.2,4237.61,4259.76,1781729999999,True
1781730000000,4259.66,4262.0,4253.35,4255.98,1781733599999,True
1781733600000,4255.98,4273.55,4255.88,4268.22,1781737199999,True
1781737200000,4268.23,4284.99,4265.56,4279.29,1781740799999,True
1781740800000,4279.29,4316.36,4278.0,4310.0,1781744399999,True
1781744400000,4310.01,4329.13,4308.53,4319.32,1781747999999,True
1781748000000,4319.32,4331.5,4312.0,4312.19,1781751599999,True
1781751600000,4312.25,4323.65,4310.17,4320.81,1781755199999,True
1781755200000,4320.72,4324.38,4310.81,4317.0,1781758799999,True
1781758800000,4317.0,4326.25,4303.11,4309.65,1781762399999,True
1781762400000,4309.69,4311.39,4297.8,4308.0,1781765999999,True
1781766000000,4308.12,4310.99,4289.44,4290.74,1781769599999,True
1781769600000,4290.74,4294.1,4267.69,4268.68,1781773199999,True
1781773200000,4268.75,4275.5,4261.76,4270.88,1781776799999,True
1781776800000,4270.89,4274.4,4256.92,4257.73,1781780399999,True
1781780400000,4257.78,4258.18,4240.81,4244.24,1781783999999,True
1781784000000,4244.23,4271.2,4242.73,4249.36,1781787599999,True
1781787600000,4249.35,4278.61,4247.76,4258.4,1781791199999,True
1781791200000,4258.4,4259.56,4239.13,4254.73,1781794799999,True
1781794800000,4254.74,4257.0,4226.05,4228.64,1781798399999,True
1781798400000,4228.6,4236.0,4217.14,4222.0,1781801999999,True
1781802000000,4222.01,4235.31,4221.41,4232.99,1781805599999,True
1781805600000,4233.0,4235.4,4221.09,4221.09,1781809199999,True
1781809200000,4221.1,4221.6,4204.38,4219.92,1781812799999,True
1781812800000,4219.8,4222.0,4210.68,4211.93,1781816399999,True
1781816400000,4211.8,4221.84,4211.38,4213.44,1781819999999,True
1781820000000,4213.43,4215.57,4205.18,4210.33,1781823599999,True
1781823600000,4210.32,4210.94,4189.31,4190.93,1781827199999,True
1781827200000,4190.93,4200.3,4186.31,4193.44,1781830799999,True
1781830800000,4193.46,4197.75,4185.7,4187.28,1781834399999,True
1781834400000,4187.27,4188.59,4175.02,4179.56,1781837999999,True
1781838000000,4179.56,4180.29,4147.88,4155.61,1781841599999,True
1781841600000,4155.56,4157.68,4127.83,4129.01,1781845199999,True
1781845200000,4129.01,4145.4,4124.5,4143.49,1781848799999,True
1781848800000,4143.54,4154.0,4136.1,4151.39,1781852399999,True
1781852400000,4151.4,4164.94,4151.4,4160.83,1781855999999,True
1781856000000,4160.91,4181.29,4159.0,4171.77,1781859599999,True
1781859600000,4171.77,4173.36,4163.59,4165.4,1781863199999,True
1781863200000,4165.4,4165.4,4151.16,4152.52,1781866799999,True
1781866800000,4152.5,4157.9,4144.88,4155.49,1781870399999,True
1781870400000,4155.49,4184.86,4149.84,4183.0,1781873999999,True
1781874000000,4183.03,4185.51,4154.05,4155.29,1781877599999,True
1781877600000,4155.22,4158.07,4145.56,4152.63,1781881199999,True
1781881200000,4152.62,4157.64,4150.68,4154.65,1781884799999,True
1781884800000,4154.65,4161.71,4148.1,4158.81,1781888399999,True
1781888400000,4158.83,4161.93,4158.15,4160.24,1781891999999,True
1781892000000,4160.23,4160.67,4151.11,4158.73,1781895599999,True
1781895600000,4158.73,4162.99,4157.01,4162.5,1781899199999,True
1781899200000,4162.5,4165.0,4160.8,4164.39,1781902799999,True
1781902800000,4164.4,4165.0,4160.0,4160.99,1781906399999,True
1781906400000,4161.0,4165.0,4158.51,4163.27,1781909999999,True
1781910000000,4163.27,4164.21,4159.89,4161.3,1781913599999,True
1781913600000,4161.3,4165.82,4159.2,4163.97,1781917199999,True
1781917200000,4163.69,4164.17,4160.75,4161.71,1781920799999,True
1781920800000,4161.71,4162.0,4159.55,4160.03,1781924399999,True
1781924400000,4160.03,4161.41,4157.17,4160.01,1781927999999,True
1781928000000,4160.0,4161.45,4159.94,4161.23,1781931599999,True
1781931600000,4161.23,4161.45,4160.0,4160.41,1781935199999,True
1781935200000,4160.41,4161.46,4160.01,4160.6,1781938799999,True
